ScoreEval,Method,Score,BaseDep,BaseDist,EvalDate
Energy,MinTSam,21.38278317050902,gaussian,joint,2020-03-15
Energy,MinTShr,19.203094949770257,gaussian,joint,2020-03-15
Energy,ScoreOptE,14.268862815121048,gaussian,joint,2020-03-15
Energy,ScoreOptEIn,18.194688217459998,gaussian,joint,2020-03-15
Energy,ScoreOptV,14.558374052688503,gaussian,joint,2020-03-15
Energy,ScoreOptVIn,20.483392264869096,gaussian,joint,2020-03-15
Variogram,Base,22300.849535013946,gaussian,joint,2020-03-15
Variogram,BottomUp,51256.62608630538,gaussian,joint,2020-03-15
Variogram,JPP,20504.67035893468,gaussian,joint,2020-03-15
Variogram,BTTH,39192.86968154177,gaussian,joint,2020-03-15
Variogram,OLS,17551.409296441336,gaussian,joint,2020-03-15
Variogram,WLS,20507.383136063214,gaussian,joint,2020-03-15
Variogram,MinTSam,14678.697659423906,gaussian,joint,2020-03-15
Variogram,MinTShr,12547.780842146745,gaussian,joint,2020-03-15
Variogram,ScoreOptE,6072.529576463309,gaussian,joint,2020-03-15
Variogram,ScoreOptEIn,11875.193683430765,gaussian,joint,2020-03-15
Variogram,ScoreOptV,6641.618937796165,gaussian,joint,2020-03-15
Variogram,ScoreOptVIn,14769.072599962708,gaussian,joint,2020-03-15
Energy,Base,22.350300931385295,bootstrap,independent,2020-03-15
Energy,BottomUp,36.842163723511156,bootstrap,independent,2020-03-15
Energy,JPP,43.8583907310656,bootstrap,independent,2020-03-15
Energy,BTTH,49.41491464893225,bootstrap,independent,2020-03-15
Energy,OLS,20.234254635774686,bootstrap,independent,2020-03-15
Energy,WLS,21.777478083844834,bootstrap,independent,2020-03-15
Energy,MinTSam,20.057334903089256,bootstrap,independent,2020-03-15
Energy,MinTShr,18.935505571462738,bootstrap,independent,2020-03-15
Energy,ScoreOptE,14.1042259991059,bootstrap,independent,2020-03-15
Energy,ScoreOptEIn,18.947244132524467,bootstrap,independent,2020-03-15
Energy,ScoreOptV,15.128111581058443,bootstrap,independent,2020-03-15
Energy,ScoreOptVIn,20.677538386133424,bootstrap,independent,2020-03-15
Variogram,Base,22015.5201710814,bootstrap,independent,2020-03-15
Variogram,BottomUp,51280.967807743276,bootstrap,independent,2020-03-15
Variogram,JPP,20520.67983427353,bootstrap,independent,2020-03-15
Variogram,BTTH,37488.81441981817,bootstrap,independent,2020-03-15
Variogram,OLS,17518.827086216632,bootstrap,independent,2020-03-15
Variogram,WLS,20516.05610429369,bootstrap,independent,2020-03-15
Variogram,MinTSam,14220.17821566029,bootstrap,independent,2020-03-15
Variogram,MinTShr,12508.788338192928,bootstrap,independent,2020-03-15
Variogram,ScoreOptE,6878.649060348471,bootstrap,independent,2020-03-15
Variogram,ScoreOptEIn,12629.630773306804,bootstrap,independent,2020-03-15
Variogram,ScoreOptV,8189.845137863679,bootstrap,independent,2020-03-15
Variogram,ScoreOptVIn,15145.794745440151,bootstrap,independent,2020-03-15
Energy,Base,23.00866343459977,bootstrap,joint,2020-03-15
Energy,BottomUp,37.00517464206954,bootstrap,joint,2020-03-15
Energy,JPP,43.94350943937009,bootstrap,joint,2020-03-15
Energy,BTTH,50.2978959756289,bootstrap,joint,2020-03-15
Energy,OLS,20.685312337731126,bootstrap,joint,2020-03-15
Energy,WLS,21.94162978162483,bootstrap,joint,2020-03-15
Energy,MinTSam,21.289120411064985,bootstrap,joint,2020-03-15
Energy,MinTShr,19.583160725554176,bootstrap,joint,2020-03-15
Energy,ScoreOptE,13.845889643394967,bootstrap,joint,2020-03-15
Energy,ScoreOptEIn,18.64319565813149,bootstrap,joint,2020-03-15
Energy,ScoreOptV,14.675989485284186,bootstrap,joint,2020-03-15
Energy,ScoreOptVIn,20.585254924748135,bootstrap,joint,2020-03-15
Variogram,Base,22080.45150926362,bootstrap,joint,2020-03-15
Variogram,BottomUp,51811.3399584829,bootstrap,joint,2020-03-15
Variogram,JPP,20750.629289437376,bootstrap,joint,2020-03-15
Variogram,BTTH,39842.21477875606,bootstrap,joint,2020-03-15
Variogram,OLS,17641.9811534834,bootstrap,joint,2020-03-15
Variogram,WLS,20768.079706136305,bootstrap,joint,2020-03-15
Variogram,MinTSam,14210.446659656736,bootstrap,joint,2020-03-15
Variogram,MinTShr,12420.680966466027,bootstrap,joint,2020-03-15
Variogram,ScoreOptE,5341.560452056714,bootstrap,joint,2020-03-15
Variogram,ScoreOptEIn,11909.837449809987,bootstrap,joint,2020-03-15
Variogram,ScoreOptV,7021.591840880538,bootstrap,joint,2020-03-15
Variogram,ScoreOptVIn,14401.91622897081,bootstrap,joint,2020-03-15
Energy,Base,80.94644101252034,gaussian,independent,2020-03-16
Energy,BottomUp,104.85292299842392,gaussian,independent,2020-03-16
Energy,JPP,278.5337380983903,gaussian,independent,2020-03-16
Energy,BTTH,344.04223464394715,gaussian,independent,2020-03-16
Energy,OLS,63.05390592783489,gaussian,independent,2020-03-16
Energy,WLS,65.24745930992913,gaussian,independent,2020-03-16
Energy,MinTSam,62.122940098420784,gaussian,independent,2020-03-16
Energy,MinTShr,45.06886666700173,gaussian,independent,2020-03-16
Energy,ScoreOptE,32.5014552669497,gaussian,independent,2020-03-16
Energy,ScoreOptEIn,54.096889214281106,gaussian,independent,2020-03-16
Energy,ScoreOptV,53.02167878714113,gaussian,independent,2020-03-16
Energy,ScoreOptVIn,55.18530254109807,gaussian,independent,2020-03-16
Variogram,Base,100338.05319557425,gaussian,independent,2020-03-16
Variogram,BottomUp,155167.4340442819,gaussian,independent,2020-03-16
Variogram,JPP,38718.005508372335,gaussian,independent,2020-03-16
Variogram,BTTH,85240.72745501349,gaussian,independent,2020-03-16
Variogram,OLS,80892.20220378657,gaussian,independent,2020-03-16
Variogram,WLS,68682.73545733694,gaussian,independent,2020-03-16
Variogram,MinTSam,114687.92927807006,gaussian,independent,2020-03-16
Variogram,MinTShr,40265.834606501565,gaussian,independent,2020-03-16
Variogram,ScoreOptE,30165.047521538418,gaussian,independent,2020-03-16
Variogram,ScoreOptEIn,54848.84684508702,gaussian,independent,2020-03-16
Variogram,ScoreOptV,82418.09064287863,gaussian,independent,2020-03-16
Variogram,ScoreOptVIn,59185.86802323281,gaussian,independent,2020-03-16
Energy,Base,33.102712712024875,gaussian,joint,2020-03-16
Energy,BottomUp,28.924033688462654,gaussian,joint,2020-03-16
Energy,JPP,53.0579073409874,gaussian,joint,2020-03-16
Energy,BTTH,46.634685201772406,gaussian,joint,2020-03-16
Energy,OLS,31.997060051890315,gaussian,joint,2020-03-16
Energy,WLS,33.24237623385029,gaussian,joint,2020-03-16
Energy,MinTSam,24.120601972488505,gaussian,joint,2020-03-16
Energy,MinTShr,26.617556077932125,gaussian,joint,2020-03-16
Energy,ScoreOptE,52.71207594110576,gaussian,joint,2020-03-16
Energy,ScoreOptEIn,30.22748722377767,gaussian,joint,2020-03-16
Energy,ScoreOptV,57.33267294684951,gaussian,joint,2020-03-16
Energy,ScoreOptVIn,30.362242792971205,gaussian,joint,2020-03-16
Variogram,Base,34199.41314719813,gaussian,joint,2020-03-16
Variogram,BottomUp,32582.918818844864,gaussian,joint,2020-03-16
Variogram,JPP,37079.648711459005,gaussian,joint,2020-03-16
Variogram,BTTH,25644.697311430096,gaussian,joint,2020-03-16
Variogram,OLS,33311.90273569337,gaussian,joint,2020-03-16
Variogram,WLS,37238.82674166608,gaussian,joint,2020-03-16
Variogram,MinTSam,19117.537523762727,gaussian,joint,2020-03-16
Variogram,MinTShr,21813.816585962726,gaussian,joint,2020-03-16
Variogram,ScoreOptE,86452.28500808739,gaussian,joint,2020-03-16
Variogram,ScoreOptEIn,28174.703766959963,gaussian,joint,2020-03-16
Variogram,ScoreOptV,100194.75054190173,gaussian,joint,2020-03-16
Variogram,ScoreOptVIn,28858.953253821688,gaussian,joint,2020-03-16
Energy,Base,33.65460690188607,bootstrap,independent,2020-03-16
Energy,BottomUp,29.37019948260794,bootstrap,independent,2020-03-16
Energy,JPP,52.2503901667536,bootstrap,independent,2020-03-16
Energy,BTTH,47.38223868433,bootstrap,independent,2020-03-16
Energy,OLS,33.56491453901996,bootstrap,independent,2020-03-16
Energy,WLS,36.174053447338395,bootstrap,independent,2020-03-16
Energy,MinTSam,21.905661210981112,bootstrap,independent,2020-03-16
Energy,MinTShr,25.27602156685352,bootstrap,independent,2020-03-16
Energy,ScoreOptE,53.87390230914927,bootstrap,independent,2020-03-16
Energy,ScoreOptEIn,29.90678793510923,bootstrap,independent,2020-03-16
Energy,ScoreOptV,62.25606420698492,bootstrap,independent,2020-03-16
Energy,ScoreOptVIn,30.82398894076707,bootstrap,independent,2020-03-16
Variogram,Base,33503.423329768804,bootstrap,independent,2020-03-16
Variogram,BottomUp,32240.23540355607,bootstrap,independent,2020-03-16
Variogram,JPP,36655.1640752342,bootstrap,independent,2020-03-16
Variogram,BTTH,27777.678828462194,bootstrap,independent,2020-03-16
Variogram,OLS,32626.86616929287,bootstrap,independent,2020-03-16
Variogram,WLS,36731.29350478147,bootstrap,independent,2020-03-16
Variogram,MinTSam,18481.484760242412,bootstrap,independent,2020-03-16
Variogram,MinTShr,20987.590082656046,bootstrap,independent,2020-03-16
Variogram,ScoreOptE,87531.68064632647,bootstrap,independent,2020-03-16
Variogram,ScoreOptEIn,28015.274308453398,bootstrap,independent,2020-03-16
Variogram,ScoreOptV,109355.68766323527,bootstrap,independent,2020-03-16
Variogram,ScoreOptVIn,29550.28889838975,bootstrap,independent,2020-03-16
Energy,Base,32.80570896280485,bootstrap,joint,2020-03-16
Energy,BottomUp,27.86948832191478,bootstrap,joint,2020-03-16
Energy,JPP,52.21689097802078,bootstrap,joint,2020-03-16
Energy,BTTH,44.16044803523982,bootstrap,joint,2020-03-16
Energy,OLS,31.731039808018856,bootstrap,joint,2020-03-16
Energy,WLS,32.97024955070831,bootstrap,joint,2020-03-16
Energy,MinTSam,23.63893280307455,bootstrap,joint,2020-03-16
Energy,MinTShr,26.21254086446926,bootstrap,joint,2020-03-16
Energy,ScoreOptE,55.00434090212113,bootstrap,joint,2020-03-16
Energy,ScoreOptEIn,30.094949260216172,bootstrap,joint,2020-03-16
Energy,ScoreOptV,62.86732232545917,bootstrap,joint,2020-03-16
Energy,ScoreOptVIn,29.50370295907995,bootstrap,joint,2020-03-16
Variogram,Base,33357.02354450792,bootstrap,joint,2020-03-16
Variogram,BottomUp,32016.001430928143,bootstrap,joint,2020-03-16
Variogram,JPP,36452.41930105576,bootstrap,joint,2020-03-16
Variogram,BTTH,23440.298145828096,bootstrap,joint,2020-03-16
Variogram,OLS,32549.76582299481,bootstrap,joint,2020-03-16
Variogram,WLS,36584.38308597887,bootstrap,joint,2020-03-16
Variogram,MinTSam,18536.828007740158,bootstrap,joint,2020-03-16
Variogram,MinTShr,21147.194725037098,bootstrap,joint,2020-03-16
Variogram,ScoreOptE,90445.01778934614,bootstrap,joint,2020-03-16
Variogram,ScoreOptEIn,28303.34498456439,bootstrap,joint,2020-03-16
Variogram,ScoreOptV,109539.51872629831,bootstrap,joint,2020-03-16
Variogram,ScoreOptVIn,27580.226878431615,bootstrap,joint,2020-03-16
Energy,Base,88.14426921596161,gaussian,independent,2020-03-17
Energy,BottomUp,106.04946175443366,gaussian,independent,2020-03-17
Energy,JPP,294.9683406636423,gaussian,independent,2020-03-17
Energy,BTTH,376.4303126818334,gaussian,independent,2020-03-17
Energy,OLS,68.55444174506314,gaussian,independent,2020-03-17
Energy,WLS,64.65594585097695,gaussian,independent,2020-03-17
Energy,MinTSam,80.91830848892366,gaussian,independent,2020-03-17
Energy,MinTShr,60.015768815685924,gaussian,independent,2020-03-17
Energy,ScoreOptE,33.283863811498726,gaussian,independent,2020-03-17
Energy,ScoreOptEIn,64.58687672527617,gaussian,independent,2020-03-17
Energy,ScoreOptV,46.79427873494937,gaussian,independent,2020-03-17
Energy,ScoreOptVIn,70.27519755617068,gaussian,independent,2020-03-17
Variogram,Base,131620.38788941386,gaussian,independent,2020-03-17
Variogram,BottomUp,191207.30414141272,gaussian,independent,2020-03-17
Variogram,JPP,43360.37215269336,gaussian,independent,2020-03-17
Variogram,BTTH,186103.0242996193,gaussian,independent,2020-03-17
Variogram,OLS,87588.66286653042,gaussian,independent,2020-03-17
Variogram,WLS,67981.76372435884,gaussian,independent,2020-03-17
Variogram,MinTSam,177971.4364674187,gaussian,independent,2020-03-17
Variogram,MinTShr,85397.35951321041,gaussian,independent,2020-03-17
Variogram,ScoreOptE,35021.16617687646,gaussian,independent,2020-03-17
Variogram,ScoreOptEIn,86586.07192642408,gaussian,independent,2020-03-17
Variogram,ScoreOptV,51960.15939152302,gaussian,independent,2020-03-17
Variogram,ScoreOptVIn,101421.81165434812,gaussian,independent,2020-03-17
Energy,Base,31.686607576855305,gaussian,joint,2020-03-17
Energy,BottomUp,23.7991198133019,gaussian,joint,2020-03-17
Energy,JPP,46.706200601487126,gaussian,joint,2020-03-17
Energy,BTTH,59.504011202443955,gaussian,joint,2020-03-17
Energy,OLS,27.996595066812308,gaussian,joint,2020-03-17
Energy,WLS,22.529215033932978,gaussian,joint,2020-03-17
Energy,MinTSam,47.50862392727361,gaussian,joint,2020-03-17
Energy,MinTShr,42.31246670324307,gaussian,joint,2020-03-17
Energy,ScoreOptE,52.33581130759138,gaussian,joint,2020-03-17
Energy,ScoreOptEIn,37.12054703777518,gaussian,joint,2020-03-17
Energy,ScoreOptV,50.03400011353663,gaussian,joint,2020-03-17
Energy,ScoreOptVIn,39.14374443846363,gaussian,joint,2020-03-17
Variogram,Base,43091.14998239852,gaussian,joint,2020-03-17
Variogram,BottomUp,25468.4497448081,gaussian,joint,2020-03-17
Variogram,JPP,23946.393047339774,gaussian,joint,2020-03-17
Variogram,BTTH,64064.541751140336,gaussian,joint,2020-03-17
Variogram,OLS,33302.3828016845,gaussian,joint,2020-03-17
Variogram,WLS,23989.767978083702,gaussian,joint,2020-03-17
Variogram,MinTSam,76667.64168412091,gaussian,joint,2020-03-17
Variogram,MinTShr,63233.32497679173,gaussian,joint,2020-03-17
Variogram,ScoreOptE,92305.97953167628,gaussian,joint,2020-03-17
Variogram,ScoreOptEIn,52658.92453389714,gaussian,joint,2020-03-17
Variogram,ScoreOptV,83985.71060314287,gaussian,joint,2020-03-17
Variogram,ScoreOptVIn,58676.669407787944,gaussian,joint,2020-03-17
Energy,Base,32.348639703155435,bootstrap,independent,2020-03-17
Energy,BottomUp,23.544773589273813,bootstrap,independent,2020-03-17
Energy,JPP,45.57518370724727,bootstrap,independent,2020-03-17
Energy,BTTH,61.57377707417741,bootstrap,independent,2020-03-17
Energy,OLS,29.70638295756991,bootstrap,independent,2020-03-17
Energy,WLS,23.448123019109836,bootstrap,independent,2020-03-17
Energy,MinTSam,44.19286112123128,bootstrap,independent,2020-03-17
Energy,MinTShr,41.79988481943484,bootstrap,independent,2020-03-17
Energy,ScoreOptE,55.49814113825073,bootstrap,independent,2020-03-17
Energy,ScoreOptEIn,36.50798722158083,bootstrap,independent,2020-03-17
Energy,ScoreOptV,50.39801179763062,bootstrap,independent,2020-03-17
Energy,ScoreOptVIn,40.09084140317332,bootstrap,independent,2020-03-17
Variogram,Base,43907.4096011898,bootstrap,independent,2020-03-17
Variogram,BottomUp,25029.240268201705,bootstrap,independent,2020-03-17
Variogram,JPP,23791.108551491663,bootstrap,independent,2020-03-17
Variogram,BTTH,63481.10586246233,bootstrap,independent,2020-03-17
Variogram,OLS,33582.66202228014,bootstrap,independent,2020-03-17
Variogram,WLS,23782.91277003963,bootstrap,independent,2020-03-17
Variogram,MinTSam,77850.88312548767,bootstrap,independent,2020-03-17
Variogram,MinTShr,64340.36257566478,bootstrap,independent,2020-03-17
Variogram,ScoreOptE,99244.66559385067,bootstrap,independent,2020-03-17
Variogram,ScoreOptEIn,51056.377384226456,bootstrap,independent,2020-03-17
Variogram,ScoreOptV,83237.61010651806,bootstrap,independent,2020-03-17
Variogram,ScoreOptVIn,61657.95349099261,bootstrap,independent,2020-03-17
Energy,Base,32.74209896665253,bootstrap,joint,2020-03-17
Energy,BottomUp,24.6518459379502,bootstrap,joint,2020-03-17
Energy,JPP,45.99122970078272,bootstrap,joint,2020-03-17
Energy,BTTH,63.14387729664196,bootstrap,joint,2020-03-17
Energy,OLS,28.98931502381065,bootstrap,joint,2020-03-17
Energy,WLS,23.34307606496196,bootstrap,joint,2020-03-17
Energy,MinTSam,48.48470411589072,bootstrap,joint,2020-03-17
Energy,MinTShr,43.34185493997559,bootstrap,joint,2020-03-17
Energy,ScoreOptE,53.78945027766329,bootstrap,joint,2020-03-17
Energy,ScoreOptEIn,37.12223310296637,bootstrap,joint,2020-03-17
Energy,ScoreOptV,49.65706446508148,bootstrap,joint,2020-03-17
Energy,ScoreOptVIn,39.86354841684564,bootstrap,joint,2020-03-17
Variogram,Base,43911.029994108525,bootstrap,joint,2020-03-17
Variogram,BottomUp,25151.743637107833,bootstrap,joint,2020-03-17
Variogram,JPP,23882.60681324286,bootstrap,joint,2020-03-17
Variogram,BTTH,65795.71207129162,bootstrap,joint,2020-03-17
Variogram,OLS,33723.13959889021,bootstrap,joint,2020-03-17
Variogram,WLS,23915.511671603424,bootstrap,joint,2020-03-17
Variogram,MinTSam,78408.37343713903,bootstrap,joint,2020-03-17
Variogram,MinTShr,64697.71433458881,bootstrap,joint,2020-03-17
Variogram,ScoreOptE,92815.74605106395,bootstrap,joint,2020-03-17
Variogram,ScoreOptEIn,51831.339656550364,bootstrap,joint,2020-03-17
Variogram,ScoreOptV,80221.55356725286,bootstrap,joint,2020-03-17
Variogram,ScoreOptVIn,59195.67111231124,bootstrap,joint,2020-03-17
Energy,Base,88.67221095766016,gaussian,independent,2020-03-18
Energy,BottomUp,109.16644836793677,gaussian,independent,2020-03-18
Energy,JPP,306.24678346088484,gaussian,independent,2020-03-18
Energy,BTTH,334.71361905613594,gaussian,independent,2020-03-18
Energy,OLS,67.32592689000077,gaussian,independent,2020-03-18
Energy,WLS,69.2337036494388,gaussian,independent,2020-03-18
Energy,MinTSam,71.89589013650546,gaussian,independent,2020-03-18
Energy,MinTShr,44.43571745963813,gaussian,independent,2020-03-18
Energy,ScoreOptE,27.461103688084755,gaussian,independent,2020-03-18
Energy,ScoreOptEIn,55.388449983699175,gaussian,independent,2020-03-18
Energy,ScoreOptV,43.15246745696508,gaussian,independent,2020-03-18
Energy,ScoreOptVIn,58.91052923948334,gaussian,independent,2020-03-18
Variogram,Base,97336.72429684617,gaussian,independent,2020-03-18
Variogram,BottomUp,150764.01670814244,gaussian,independent,2020-03-18
Variogram,JPP,21701.86501635675,gaussian,independent,2020-03-18
Variogram,BTTH,96974.03953130079,gaussian,independent,2020-03-18
Variogram,OLS,66705.9853031395,gaussian,independent,2020-03-18
Variogram,WLS,50131.86857511014,gaussian,independent,2020-03-18
Variogram,MinTSam,151179.11374703617,gaussian,independent,2020-03-18
Variogram,MinTShr,24302.591826682412,gaussian,independent,2020-03-18
Variogram,ScoreOptE,12219.204559976244,gaussian,independent,2020-03-18
Variogram,ScoreOptEIn,34919.55279219679,gaussian,independent,2020-03-18
Variogram,ScoreOptV,14796.579044137941,gaussian,independent,2020-03-18
Variogram,ScoreOptVIn,42275.52201638308,gaussian,independent,2020-03-18
Energy,Base,15.420367746130744,gaussian,joint,2020-03-18
Energy,BottomUp,19.65108591723275,gaussian,joint,2020-03-18
Energy,JPP,37.417264634262736,gaussian,joint,2020-03-18
Energy,BTTH,44.28435881552177,gaussian,joint,2020-03-18
Energy,OLS,12.224282488523805,gaussian,joint,2020-03-18
Energy,WLS,14.120382608856813,gaussian,joint,2020-03-18
Energy,MinTSam,14.761356580785039,gaussian,joint,2020-03-18
Energy,MinTShr,12.57711750018952,gaussian,joint,2020-03-18
Energy,ScoreOptE,31.666107689434313,gaussian,joint,2020-03-18
Energy,ScoreOptEIn,12.198393637252096,gaussian,joint,2020-03-18
Energy,ScoreOptV,31.934709584541707,gaussian,joint,2020-03-18
Energy,ScoreOptVIn,12.309435037667301,gaussian,joint,2020-03-18
Variogram,Base,9755.818284835286,gaussian,joint,2020-03-18
